Deployment Name ,Store/Kitchen Name ,User Name ,Date,Transaction Number ,Item Code ,Item Name ,Category Name,Super Category Name,Comment ,Quantity ,Unit ,Unit Price ,Amount,Source  
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,20-11-2025,191,RAW0000002,Beans - Volcano Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,36,GM,0.81,29.04,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,20-11-2025,191,RAW0000001,Beans - Master Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,36,GM,0.84,30.18,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,19-11-2025,190,RAW0000107,Parsley Chopped,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,50,GM,0.46,23.01,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,19-11-2025,190,RAW0000114,Tomato Salsa,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,300,GM,0.17,50.48,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,19-11-2025,190,RAW0000118,Grated Parmesan Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,140,GM,3.53,494.82,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,19-11-2025,190,RAW0000001,Beans - Master Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,34,GM,0.84,28.5,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,19-11-2025,190,RAW0000002,Beans - Volcano Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,34,GM,0.81,27.43,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,19-11-2025,190,RAW0000138,Mac & Cheese Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,600,GM,0.35,212.03,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,19-11-2025,190,RAW0000137,Blanched Marconi Pasta,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,600,GM,0.36,213.83,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,19-11-2025,190,RAW0000119,Blanched Broccoli Floret,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,100,GM,0.48,47.65,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,19-11-2025,190,RAW0000080,Roasted Chicken Mac & Cheese,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,100,GM,0.79,79.14,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,19-11-2025,190,RAW0000078,Chipotle Chicken,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,200,GM,0.87,174.62,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,19-11-2025,190,RAW0000163,Fried Chicken Flaky Burger,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,PCS,162.69,325.37,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,19-11-2025,190,RAW0000152,Korean Chicken Bun,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,102.7,102.7,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,19-11-2025,190,RAW0000092,Sriracha Chicken & Avocado Wrap,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,10,PCS,138.74,1387.44,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,19-11-2025,190,RAW0000077,Chipotle Chicken Mozzarella Pide Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,PCS,80.8,161.6,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,19-11-2025,190,RAW0000076,Roasted Turkey Tomato & Cheese Croissant,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,191.51,191.51,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,19-11-2025,190,RAW0000085,Meatball Melts,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,4,PCS,126.01,504.04,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,19-11-2025,190,RAW0000075,Herb Chicken Open Puff Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,6,PCS,46.28,277.66,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,19-11-2025,190,RAW0000093,Korean Chilli Garlic Mushroom Puff Base,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,3,PCS,41.7,125.11,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,19-11-2025,190,RAW0000091,Oven Roasted Tomato Basil & Bocconcini Cheese Pide Base,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,4,PCS,30.16,120.64,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,19-11-2025,190,RAW0000086,Garlic Mushroom & Caramelized Onion Melt,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,3,PCS,115.05,345.16,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,19-11-2025,190,RAW0000100,Roasted Tomato & Bocconcini Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,4,PCS,172.57,690.27,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,19-11-2025,190,RAW0000136,Mexican Rice Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,500,GM,0.2,98.2,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,19-11-2025,190,RAW0000113,Broccomole,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,200,GM,0.47,94.09,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,19-11-2025,190,RAW0000115,Sour Cream,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,100,GM,0.34,33.71,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,19-11-2025,190,RAW0000126,Aop Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,300,GM,0.65,194.06,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,19-11-2025,190,RAW0000120,Aop Spice Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,130,GM,0.83,107.86,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,19-11-2025,190,RAW0000095,Smoked Cottage Cheese Wrap,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,5,PCS,118.67,593.37,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,19-11-2025,190,RAW0000134,Spaghetti Pasta Blanched,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,500,GM,0.36,177.93,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,18-11-2025,189,RAW0000001,Beans - Master Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,34,GM,0.84,28.5,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,18-11-2025,189,RAW0000002,Beans - Volcano Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,34,GM,0.81,27.43,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,18-11-2025,189,RAW0000158,Potato Shot (Frozen),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Customer Recovery,200,GM,0.34,68.52,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,17-11-2025,188,RAW0000001,Beans - Master Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,34,GM,0.84,28.5,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,17-11-2025,188,RAW0000002,Beans - Volcano Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,34,GM,0.81,27.43,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,17-11-2025,188,RET0000070,Juice - Guava,RTD JUICES - BOTTLE/CAN,RETAIL,Food Passed Shelf-Life,67,PCS,56,3752,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,16-11-2025,187,78,Bobastic Peach Paradise Refresh Tea-Med,Refresh,Cold Beverages,Customer Recovery,1,PCS.,40.5,40.5,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,16-11-2025,187,182,Classic Creamy Mac & Cheese,Pasta,Main Course,Customer Recovery,1,PCS.,115.4,115.4,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,16-11-2025,187,RAW0000075,Herb Chicken Open Puff Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,46.28,46.28,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,16-11-2025,187,RAW0000076,Roasted Turkey Tomato & Cheese Croissant,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,191.51,191.51,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,16-11-2025,187,RAW0000115,Sour Cream,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,80,GM,0.34,26.97,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,16-11-2025,187,RAW0000107,Parsley Chopped,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,36,GM,0.46,16.57,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,16-11-2025,187,RAW0000118,Grated Parmesan Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,90,GM,3.53,318.1,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,16-11-2025,187,RAW0000116,Fajita Cottage Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,100,GM,0.56,56.04,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,16-11-2025,187,RAW0000111,Chipotle Mayo,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,100,GM,0.29,28.58,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,16-11-2025,187,RAW0000112,Basil Pesto Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,80,GM,0.73,58.09,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,16-11-2025,187,RAW0000141,Potato Chips,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Wastage,40,GM,0.77,30.8,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,16-11-2025,187,RAW0000014,Milk - Regular,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,Food Wastage,1950,GM,0.07,142.13,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,16-11-2025,187,RAW0000002,Beans - Volcano Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,54,GM,0.81,43.56,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,16-11-2025,187,RAW0000001,Beans - Master Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,54,GM,0.84,45.27,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,15-11-2025,186,RAW0000014,Milk - Regular,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,Food Wastage,985,GM,0.07,71.79,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,15-11-2025,186,RAW0000001,Beans - Master Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,34,GM,0.84,28.5,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,15-11-2025,186,RAW0000002,Beans - Volcano Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,34,GM,0.81,27.43,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,15-11-2025,185,RET0000043,Chocolate Almond - 40 Gms,RTE - SNACKS,RETAIL,Customer Recovery,1,PCS,59.62,59.62,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,15-11-2025,185,RAW0000001,Beans - Master Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,34,GM,0.84,28.5,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,15-11-2025,185,RAW0000002,Beans - Volcano Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,34,GM,0.81,27.43,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,13-11-2025,184,RAW0000001,Beans - Master Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,36,GM,0.84,30.18,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,13-11-2025,184,RAW0000002,Beans - Volcano Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Machine Calibration,90,GM,0.81,72.61,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000136,Mexican Rice Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,250,GM,0.2,49.1,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000111,Chipotle Mayo,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,225,GM,0.29,64.3,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000112,Basil Pesto Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,200,GM,0.73,145.22,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000115,Sour Cream,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,160,GM,0.34,53.94,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000151,Basil and Oven Dried Tomato Pinwheel,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,48.91,48.91,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000162,Paris Brest Tiramisu,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,156.18,156.18,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000152,Korean Chicken Bun,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,3,PCS,102.7,308.09,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000102,Belgian Chocolate Fudge Brownie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,PCS,56.67,113.33,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000114,Tomato Salsa,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,200,GM,0.17,33.65,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000113,Broccomole,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,200,GM,0.47,94.09,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000138,Mac & Cheese Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,500,GM,0.35,176.69,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000120,Aop Spice Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,75,GM,0.83,62.22,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000116,Fajita Cottage Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,150,GM,0.56,84.06,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000066,Gelato - Vanilla,RM FOOD - ICE CREAMS,RAW MATERIAL,Food Passed Shelf-Life,483,GM,0,0,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000024,Protein Powder - Cookie & Cream,RM BEVERAGES - POWDERS,RAW MATERIAL,Food Passed Shelf-Life,168,GM,1.71,287.45,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000013,Ice Cream Vanilla - Amul,RM BEVERAGES - ICE CREAMS,RAW MATERIAL,Training,150,GM,0.16,24.44,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000028,Milkshake Powder - Chocolate,RM BEVERAGES - POWDERS,RAW MATERIAL,Training,50,GM,0.57,28.67,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000029,Milkshake Powder - Strawberry,RM BEVERAGES - POWDERS,RAW MATERIAL,Training,50,GM,0.47,23.6,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000025,Chocolate Powder - Hot,RM BEVERAGES - POWDERS,RAW MATERIAL,Training,30,GM,0.9,27.06,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000014,Milk - Regular,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,Training,1600,GM,0.07,116.62,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000001,Beans - Master Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Training,72,GM,0.84,60.35,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000002,Beans - Volcano Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Training,108,GM,0.81,87.13,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000093,Korean Chilli Garlic Mushroom Puff Base,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,3,PCS,41.7,125.11,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000086,Garlic Mushroom & Caramelized Onion Melt,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,6,PCS,115.06,690.33,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000095,Smoked Cottage Cheese Wrap,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,4,PCS,118.68,474.7,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000087,Peri Peri Cheese Chilli Toastie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,76.97,76.97,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000091,Oven Roasted Tomato Basil & Bocconcini Cheese Pide Base,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,30.16,30.16,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000100,Roasted Tomato & Bocconcini Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,4,PCS,172.57,690.27,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000084,Butter Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,PCS,23.81,47.61,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000104,Rocky Road & Pecan Muffin,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,3,PCS,105.68,317.04,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000098,Sea Salt Caramel Brookie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,5,PCS,67.54,337.69,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000080,Roasted Chicken Mac & Cheese,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,100,GM,0.79,79.14,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000153,Chocochip Berliner,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,2,PCS,73.58,147.15,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000075,Herb Chicken Open Puff Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,3,PCS,46.28,138.83,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000092,Sriracha Chicken & Avocado Wrap,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,1,PCS,138.74,138.74,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000077,Chipotle Chicken Mozzarella Pide Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,3,PCS,80.8,242.4,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000085,Meatball Melts,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,6,PCS,126.01,756.06,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000072,Herb Roasted Chicken Toastie,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,5,PCS,86.49,432.43,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000076,Roasted Turkey Tomato & Cheese Croissant,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,5,PCS,191.51,957.56,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000157,Fried Paneer,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,300,GM,0.68,202.74,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000118,Grated Parmesan Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,170,GM,3.53,600.86,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000107,Parsley Chopped,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,50,GM,0.46,23.01,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000119,Blanched Broccoli Floret,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,100,GM,0.48,47.65,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000126,Aop Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,200,GM,0.65,129.38,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000134,Spaghetti Pasta Blanched,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,370,GM,0.36,131.67,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000137,Blanched Marconi Pasta,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,500,GM,0.36,178.19,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,12-11-2025,183,RAW0000090,Pecan & Date Tea Cake,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Food Passed Shelf-Life,7,PCS,100.89,706.26,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,11-11-2025,182,RAW0000007,Popping Boba - Cafe,RM BEVERAGES - BOBA,RAW MATERIAL,Training,30,GM,0.58,17.49,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,11-11-2025,182,RET0000071,Coconut Water,RTD JUICES - BOTTLE/CAN,RETAIL,Training,1,PCS,23.31,23.31,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,11-11-2025,182,RAW0000145,J1 Matcha Powder,RM BEVERAGES - POWDERS,RAW MATERIAL,Training,3,GM,6.29,18.88,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,11-11-2025,182,RAW0000014,Milk - Regular,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,Training,900,GM,0.07,65.6,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,11-11-2025,182,RAW0000157,Fried Paneer,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,Tasting by Staff,200,GM,0.68,135.16,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,11-11-2025,182,RAW0000001,Beans - Master Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Training,54,GM,0.84,45.27,,
Coffee Island AIPL,Coffee Island AIPL Kitchen Store,Durgesh Vishkarma,11-11-2025,182,RAW0000002,Beans - Volcano Blend,RM BEVERAGES - BEANS,RAW MATERIAL,Training,108,GM,0.81,87.13,,
