Deployment Name ,Store/Kitchen Name ,User Name ,Date,Transaction Number ,Item Code ,Item Name ,Category Name,Super Category Name,Comment ,Quantity ,Unit ,Unit Price ,Amount,Source  
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,KIA0000002,Aeropress Filter Paper: 81R24,COOKING ACCESSORIES,KITCHEN ACCESSORIES,-,467,PCS,7.23,3374.08,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,KIA0000004,Chemex Filter Paper Half Moon 3 Cup: Fp-2,COOKING ACCESSORIES,KITCHEN ACCESSORIES,-,217,PCS,8.76,1901.68,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,TKT-145361,Cream Charger,COOKING ACCESSORIES,KITCHEN ACCESSORIES,-,60,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,KIA0000024,ISI Nitro Chargers (16) 2.4g/Unit,COOKING ACCESSORIES,KITCHEN ACCESSORIES,-,10,PCS,54.2,542,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000120,Aop Spice Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,185,GM,0.83,153.49,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000126,Aop Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,450,GM,0.65,291.09,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000089,Arabica Cold Brew Tiramisu,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,4,PCS,157.64,630.56,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000151,Basil and Oven Dried Tomato Pinwheel,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000112,Basil Pesto Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,100,GM,0.73,72.61,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000102,Belgian Chocolate Fudge Brownie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,6,PCS,57.18,343.06,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000119,Blanched Broccoli Floret,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,90,GM,0.48,42.88,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000137,Blanched Marconi Pasta,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,600,GM,0.36,213.83,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000123,Bocconcini Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,150,GM,2.68,401.66,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000113,Broccomole,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,220,GM,0.47,103.5,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000084,Butter Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,4,PCS,23.82,95.27,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000111,Chipotle Mayo,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,60,GM,0.28,16.78,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000153,Chocochip Berliner,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,3,PCS,73.57,220.72,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000154,Chocolate Truffle Pastry,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,13,PCS,56.36,732.64,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000109,Cream Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000124,Jaggery Powder Sachet - 0.5Gm (Pack Of 200),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000116,Fajita Cottage Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,50,GM,0.56,28.02,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000157,Fried Paneer,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000086,Garlic Mushroom & Caramelized Onion Melt,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,3,PCS,114.91,344.73,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000118,Grated Parmesan Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,170,GM,3.53,600.85,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000165,Guacamole,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000121,Honey Twigs Sachet - 0.8Gm,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,301,PCS,6.18,1860.18,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000155,Korean Bun Filled,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,3,PCS,89.87,269.62,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000093,Korean Chilli Garlic Mushroom Puff Base,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,2,PCS,41.35,82.69,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000156,Korean Chilli Seasoning,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,655,GM,1.21,794.54,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000138,Mac & Cheese Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,600,GM,0.35,212.03,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000085,Meatball Melts,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,2,PCS,126.14,252.28,,
