Deployment Name ,Store/Kitchen Name ,User Name ,Date,Transaction Number ,Item Code ,Item Name ,Category Name,Super Category Name,Comment ,Quantity ,Unit ,Unit Price ,Amount,Source  
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RET0000008,Pourover Assorted Box Of 5 Sachets,INSTANT COFFEE - DRY,RETAIL,-,44,PCS,217.62,9575.09,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RET0000007,Instant Classic Coffee Jar - 50Gm,INSTANT COFFEE - DRY,RETAIL,-,75,PCS,161.14,12085.56,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RET0000006,Instant Classic Coffee Jar - 100Gm,INSTANT COFFEE - DRY,RETAIL,-,17,PCS,302.49,5142.38,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RET0000001,Water Bottle - 500 Ml,BOTTLED WATER,RETAIL,-,63,PCS,15.33,965.49,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RET0000063,Hoodie - Xxl,WINTER GARMENTS,RETAIL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RET0000062,Hoodie - Xl,WINTER GARMENTS,RETAIL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RET0000061,Hoodie - L,WINTER GARMENTS,RETAIL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RET0000060,Hoodie - M,WINTER GARMENTS,RETAIL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RET0000059,Hoodie - S,WINTER GARMENTS,RETAIL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RET0000057,Sr Sipper Glass - 350 Ml - Innocent - Light Pink,SIPPERS/BOTTLES,RETAIL,-,7,PCS,90.27,631.89,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RET0000056,Sipper Glass - 350 Ml - Coffee,SIPPERS/BOTTLES,RETAIL,-,10,PCS,90.27,902.7,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RET0000055,Sipper Glass - 350 Ml - Celeste -Light Green,SIPPERS/BOTTLES,RETAIL,-,11,PCS,90.27,992.97,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RET0000054,Water Bottle - Ebony - Black,SIPPERS/BOTTLES,RETAIL,-,14,PCS,620.71,8690,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RET0000053,Water Bottle - Ebony - Olive Green,SIPPERS/BOTTLES,RETAIL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RET0000052,Sipper - Cylindrical Long White,SIPPERS/BOTTLES,RETAIL,-,11,PCS,375.2,4127.2,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RET0000051,Sipper - Biggest White With Steel Rim,SIPPERS/BOTTLES,RETAIL,-,1,PCS,448,448,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RET0000050,Sipper - Glass With Grey Sleeve,SIPPERS/BOTTLES,RETAIL,-,17,PCS,324.5,5516.5,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RET0000026,Ice Tea - Lavender,RTD ICE TEAS - BOTTLE/CAN,RETAIL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RET0000025,Ice Tea - Peach,RTD ICE TEAS - BOTTLE/CAN,RETAIL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RET0000048,Masala Cashew - 40 Gms,RTE - SNACKS,RETAIL,-,24,PCS,66.25,1589.95,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RET0000047,Masala Almond - 40 Gms,RTE - SNACKS,RETAIL,-,28,PCS,66.25,1854.94,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RET0000046,Coffee Almond Shots - 40 Gms,RTE - SNACKS,RETAIL,-,21,PCS,53.42,1121.79,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RET0000045,Hazelnut Chocolate Shots - 40 Gms,RTE - SNACKS,RETAIL,-,27,PCS,58.95,1591.65,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RET0000044,Chocolate Cashew - 40 Gms,RTE - SNACKS,RETAIL,-,66,PCS,62.87,4149.63,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RET0000043,Chocolate Almond - 40 Gms,RTE - SNACKS,RETAIL,-,58,PCS,62.91,3648.6,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RET0000042,The Ultimate Sweet Crunchy Nut Mix - 70 Gms,RTE - SNACKS,RETAIL,-,46,PCS,93.71,4310.66,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RET0000041,The Ultimate Trail Mix - 70 Gms,RTE - SNACKS,RETAIL,-,19,PCS,77.4,1470.66,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000071,Gelato - Mango Sorbet,RM FOOD - ICE CREAMS,RAW MATERIAL,-,6120,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000068,Gelato - Dark Chocolate Sea Salt Caramel,RM FOOD - ICE CREAMS,RAW MATERIAL,-,5080,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000067,Gelato - Belgian Chocolate,RM FOOD - ICE CREAMS,RAW MATERIAL,-,7530,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000066,Gelato - Vanilla,RM FOOD - ICE CREAMS,RAW MATERIAL,-,3620,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000013,Ice Cream Vanilla - Amul,RM BEVERAGES - ICE CREAMS,RAW MATERIAL,-,40000,GM,0.21,8409.04,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000125,Boiled Quinoa,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,250,GM,1.11,277.56,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000116,Fajita Cottage Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,450,GM,0.56,252.16,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000141,Potato Chips,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,975,GM,0.77,750.75,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000138,Mac & Cheese Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1000,GM,0.35,353.37,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000137,Blanched Marconi Pasta,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1000,GM,0.36,356.37,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000136,Mexican Rice Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1750,GM,0.2,343.68,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000135,Cheese Feta Imported,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,300,GM,1.92,576.38,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000134,Spaghetti Pasta Blanched,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1000,GM,0.36,355.85,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000133,Togarashi Seasoning,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,300,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000132,Olives Black Whole,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000131,Mediterranean Pre-Tossed Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,250,GM,0.4,98.96,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000130,Yogurt Muesli,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,250,GM,0.32,80.53,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000129,Farm Fresh Salad Dressing,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,250,GM,0.77,191.44,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000128,Farm Fresh Pre Tossed Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,250,GM,0.32,81.13,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000127,Farm Fresh Lettuce Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,250,GM,0.53,131.59,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000126,Aop Veggie Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,250,GM,0.65,161.72,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000123,Bocconcini Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,300,GM,2.68,803.31,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000122,Oil Olive,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1690,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000119,Blanched Broccoli Floret,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,100,GM,0.48,47.65,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000118,Grated Parmesan Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,100,GM,3.53,353.44,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000117,Pomegranate Granular,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,100,GM,0.7,70.22,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000115,Sour Cream,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,200,GM,0.34,67.43,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000114,Tomato Salsa,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,285,GM,0.17,47.95,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000113,Broccomole,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,285,GM,0.47,134.08,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000112,Basil Pesto Sauce,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,100,GM,0.73,72.62,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000111,Chipotle Mayo,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,100,GM,0.03,2.93,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000110,Berry Compote,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,180,GM,1.14,205.63,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000109,Cream Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,100,GM,1.73,172.77,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000108,Mediterranean Dressing,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,100,GM,0.96,96.25,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000107,Parsley Chopped,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,55,GM,0.46,25.31,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000105,Banana Whole,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,3,PCS,11.69,35.06,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000104,Rocky Road & Pecan Muffin,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,4,PCS,105.67,422.68,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000103,Chipotle Paneer Bhurji Broccomole On Ciabatta Toast,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,3,PCS,65.05,195.16,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000102,Belgian Chocolate Fudge Brownie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,2,PCS,62.66,125.32,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000101,Jaggery Cinnamon Tea Cake,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,8,PCS,39.63,317,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000100,Roasted Tomato & Bocconcini Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,6,PCS,170.07,1020.44,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000099,Mushroom & Scrambled Egg White Broccomole Bagel,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,6,PCS,122.13,732.78,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000098,Sea Salt Caramel Brookie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,5,PCS,76.7,383.5,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000097,Double Chocolate Chunk Cookie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,4,PCS,65.41,261.63,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000095,Smoked Cottage Cheese Wrap,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,6,PCS,119.42,716.5,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000094,Oats And Honey Muffin,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,3,PCS,48.03,144.08,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000093,Korean Chilli Garlic Mushroom Puff Base,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,2,PCS,39.93,79.86,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000092,Sriracha Chicken & Avocado Wrap,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,7,PCS,139.9,979.31,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000091,Oven Roasted Tomato Basil & Bocconcini Cheese Pide Base,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,3,PCS,28.24,84.71,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000090,Pecan & Date Tea Cake,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,8,PCS,103.92,831.38,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000089,Arabica Cold Brew Tiramisu,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,3,PCS,172.93,518.79,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000088,Nolen Gur Banoffee Jar,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,6,PCS,78.53,471.17,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000087,Peri Peri Cheese Chilli Toastie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,7,PCS,76.98,538.88,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000086,Garlic Mushroom & Caramelized Onion Melt,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,1,PCS,116.63,116.63,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000085,Meatball Melts,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,3,PCS,125.76,377.29,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000084,Butter Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,5,PCS,32.38,161.9,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000120,Aop Spice Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,200,GM,0.83,165.94,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000096,Pistachio Cream Flat Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000081,Chicken Meatball Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,500,GM,0.41,206.53,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000078,Chipotle Chicken,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,300,GM,0.87,261.92,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000077,Chipotle Chicken Mozzarella Pide Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,5,PCS,80.74,403.68,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000076,Roasted Turkey Tomato & Cheese Croissant,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,4,PCS,191.31,765.25,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000075,Herb Chicken Open Puff Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,6,PCS,46.25,277.47,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000074,New Yorkshire Baked Cheesecake,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,4,PCS,166.84,667.36,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000073,Boston Cream Pie Croissant,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,3,PCS,61.91,185.74,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000072,Herb Roasted Chicken Toastie,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,6,PCS,86.48,518.89,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,23-7-2025,43,RAW0000080,Roasted Chicken Mac & Cheese,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,100,GM,0.79,79.14,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000070,Juice - Guava,RTD JUICES - BOTTLE/CAN,RETAIL,-,88,PCS,56,4928,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000071,Coconut Water,RTD JUICES - BOTTLE/CAN,RETAIL,-,48,PCS,24,1152.08,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000027,Juice - Valencia Orange,RTD JUICES - BOTTLE/CAN,RETAIL,-,91,PCS,125.97,11462.82,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000064,Water Melon Zing Prebiotic 200 ML,RTD JUICES - BOTTLE/CAN,RETAIL,-,120,PCS,47.99,5759.04,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000069,Rose Pistachio Chocolate 55g,CONFECTIONARY,RETAIL,-,26,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000068,Roasted Almond Chocolate 55g,CONFECTIONARY,RETAIL,-,27,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000065,Orange Haze Chocolate 55g,CONFECTIONARY,RETAIL,-,28,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000066,Hazelnut Hour Chocolate 55g,CONFECTIONARY,RETAIL,-,25,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000067,Mango Menace Chocolate 55g,CONFECTIONARY,RETAIL,-,26,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000024,Cold Coffee Can - Irish,RTD COLD COFFEE - BOTTLE/CAN,RETAIL,-,77,PCS,61.6,4743.2,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000023,Cold Coffee Can - Vietnamese,RTD COLD COFFEE - BOTTLE/CAN,RETAIL,-,69,PCS,61.6,4250.4,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000022,Cold Brew - Whiskey Barrel,RTD COLD BREW - BOTTLE/CAN,RETAIL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000021,Cold Brew - Cinnamon,RTD COLD BREW - BOTTLE/CAN,RETAIL,-,16,PCS,105,1679.94,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000020,Cold Brew - French Vanilla,RTD COLD BREW - BOTTLE/CAN,RETAIL,-,12,PCS,105,1259.96,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000018,Coffee Mug - Classic - Innocent - Light Pink,MUGS/CUPS,RETAIL,-,24,PCS,108.84,2612.05,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000017,Coffee Mug - Classic - Coffee,MUGS/CUPS,RETAIL,-,11,PCS,106.67,1173.39,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000016,Coffee Mug - Classic - Celeste - Light Green,MUGS/CUPS,RETAIL,-,26,PCS,108.84,2829.72,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000015,Comfy Cup - Innocent - Light Pink,MUGS/CUPS,RETAIL,-,2,PCS,78.59,157.18,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000014,Comfy Cup - Coffee,MUGS/CUPS,RETAIL,-,9,PCS,78.59,707.29,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000013,Comfy Cup - Celeste - Light Green,MUGS/CUPS,RETAIL,-,11,PCS,78.59,864.47,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000012,Tote Bag,LIFESTYLE ACCESSORIES,RETAIL,-,16,PCS,88.5,1416,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000011,Cork Diary,LIFESTYLE ACCESSORIES,RETAIL,-,20,PCS,224.2,4484,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000010,Pack Of 30 Sachets Of Instant Coffee,INSTANT COFFEE - DRY,RETAIL,-,33,PCS,189.35,6248.7,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000009,Assorted 30 Sachet Box Of Flavoured Instant Coffee,INSTANT COFFEE - DRY,RETAIL,-,33,PCS,171.5,5659.54,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000008,Pourover Assorted Box Of 5 Sachets,INSTANT COFFEE - DRY,RETAIL,-,44,PCS,217.62,9575.09,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000007,Instant Classic Coffee Jar - 50Gm,INSTANT COFFEE - DRY,RETAIL,-,75,PCS,161.14,12085.56,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000006,Instant Classic Coffee Jar - 100Gm,INSTANT COFFEE - DRY,RETAIL,-,22,PCS,302.49,6654.85,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000001,Water Bottle - 500 Ml,BOTTLED WATER,RETAIL,-,72,PCS,15.33,1103.42,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000063,Hoodie - Xxl,WINTER GARMENTS,RETAIL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000062,Hoodie - Xl,WINTER GARMENTS,RETAIL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000061,Hoodie - L,WINTER GARMENTS,RETAIL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Deepanshu Kahrana,22-7-2025,42,RET0000060,Hoodie - M,WINTER GARMENTS,RETAIL,-,0,PCS,0,0,,
