Deployment Name ,Store/Kitchen Name ,User Name ,Date,Transaction Number ,Item Code ,Item Name ,Category Name,Super Category Name,Comment ,Quantity ,Unit ,Unit Price ,Amount,Source  
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000140,Red Paprika,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,598,GM,1.33,795.34,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000141,Potato Chips,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,15,GM,0.77,11.55,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000116,Fajita Cottage Cheese,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,GM,0,0,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000125,Boiled Quinoa,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,250,GM,1.03,256.75,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000082,Naturesmith Salt Sachet - 1Gm (Pack Of 200),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,800,PCS,0.37,296,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000083,Naturesmith Pepper Sachet - 1Gm,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,130,PCS,0.84,109.2,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000124,Dhampure Sugar - Jaggery Powder Sachet - 0.5Gm (Pack Of 200),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,150,PCS,1.47,220.5,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000143,Mustard Sauce 8 Grm,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,350,PCS,1.3,454.18,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000121,Honey Twigs Sachet - 0.8Gm,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,470,PCS,6,2820,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,PKG0000011,Disposable - Sealing Foil,DISPOSABLE PACKAGING - BEVERAGES - CUP SEALING FOIL,DISPOSABLE TAKE AWAY PACKAGING,-,450,NOS,1.18,531,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,PKG0000012,Disposable - Paper Cup 08Oz,DISPOSABLE PACKAGING - BEVERAGES - CUPS,DISPOSABLE TAKE AWAY PACKAGING,-,500,PCS,5.55,2774.59,,
